"lon","lat","dong"
127.016897641,37.541699379,"옥수동"
127.013707498,37.540547823,"옥수동"
127.014614235,37.541118591,"옥수동"
127.014614235,37.541118591,"옥수동"
127.014614235,37.541118591,"옥수동"
127.014758048,37.540948429,"옥수동"
127.015086992,37.541008352,"옥수동"
127.015086992,37.541008352,"옥수동"
127.016196779,37.540988276,"옥수동"
127.017285265,37.540945174,"옥수동"
127.023590796,37.556213641,"금호1가동"
127.023590796,37.556213641,"금호1가동"
127.023590796,37.556213641,"금호1가동"
127.023590796,37.556213641,"금호1가동"
127.023768491,37.55621661,"금호1가동"
127.024580399,37.55582966,"금호1가동"
127.030157126,37.557451288,"행당제2동"
127.018275254,37.541748107,"옥수동"
127.037013364,37.570127707,"마장동"
127.050202301,37.549229078,"성수1가제2동"
127.054452326,37.547545015,"성수2가제3동"
127.034360111,37.565178845,"왕십리도선동"
127.052558061,37.566412069,"용답동"
127.054144298,37.564693863,"용답동"
127.03902464,37.569788179,"마장동"
127.03902464,37.569788179,"마장동"
127.066305894,37.549256916,"송정동"
127.054667555,37.547872989,"성수2가제3동"
127.021350658,37.547393247,"금호4가동"
127.026370695,37.550145917,"금호1가동"
127.036252793,37.566653859,"마장동"
127.036252793,37.566653859,"마장동"
127.052849589,37.548503147,"성수2가제3동"
127.064154881,37.543568429,"성수2가제3동"
127.046835348,37.546568584,"성수1가제2동"
127.045127249,37.54900433,"성수1가제2동"
127.046025248,37.548424237,"성수1가제2동"
127.046287072,37.548372291,"성수1가제2동"
127.034235194,37.563385889,"왕십리도선동"
127.034117024,37.563745278,"왕십리도선동"
NA,NA,"왕십리도선동"
127.034838062,37.563954772,"왕십리도선동"
127.03208169,37.566162138,"왕십리도선동"
127.029768482,37.563845116,"왕십리제2동"
127.028560849,37.562903262,"왕십리제2동"
127.028645329,37.563528984,"왕십리제2동"
127.053152818,37.56559538,"용답동"
127.053683407,37.564305156,"용답동"
127.053900481,37.564934941,"용답동"
127.067338883,37.56005344,"용답동"
127.068417538,37.559894332,"용답동"
127.035540249,37.551701068,"응봉동"
127.034798269,37.555186726,"행당제1동"
127.034798269,37.555186726,"행당제1동"
127.033624733,37.555732769,"행당제2동"
127.033624733,37.555732769,"행당제2동"
127.033624733,37.555732769,"행당제2동"
127.033624733,37.555732769,"행당제2동"
127.033624733,37.555732769,"행당제2동"
127.034331105,37.557512578,"행당제1동"
127.033256667,37.557267449,"행당제2동"
127.034256446,37.557766582,"행당제1동"
127.033764237,37.558053566,"행당제2동"
127.033764237,37.558053566,"행당제2동"
127.034450219,37.558918335,"행당제1동"
127.035242596,37.560516445,"행당제1동"
127.035583502,37.562404292,"왕십리도선동"
127.035885395,37.564336699,"왕십리도선동"
127.035872002,37.564458531,"왕십리도선동"
127.036074905,37.564811127,"왕십리도선동"
127.036074905,37.564811127,"왕십리도선동"
127.036812183,37.564917548,"행당제1동"
127.036812183,37.564917548,"행당제1동"
127.036812183,37.564917548,"행당제1동"
127.036812183,37.564917548,"행당제1동"
127.036812183,37.564917548,"행당제1동"
127.036100903,37.565822753,"왕십리도선동"
127.036100903,37.565822753,"왕십리도선동"
127.036750109,37.565796382,"행당제1동"
127.036291364,37.566346114,"마장동"
127.036291364,37.566346114,"마장동"
127.036291364,37.566346114,"마장동"
127.036351632,37.566485962,"마장동"
127.036926624,37.566716289,"마장동"
127.036955054,37.566825425,"마장동"
127.036955054,37.566825425,"마장동"
127.037035682,37.567052514,"마장동"
127.037275415,37.569737648,"마장동"
127.037328884,37.569914631,"마장동"
127.037373983,37.570081525,"마장동"
127.037599097,37.570821978,"마장동"
127.038162684,37.571073161,"마장동"
127.038162684,37.571073161,"마장동"
127.0446953,37.550943494,"성수1가제2동"
127.0446953,37.550943494,"성수1가제2동"
127.0446953,37.550943494,"성수1가제2동"
127.046478542,37.551293831,"성수1가제2동"
127.046478542,37.551293831,"성수1가제2동"
127.046478542,37.551293831,"성수1가제2동"
127.047043351,37.551407685,"성수1가제2동"
127.055691096,37.549888009,"송정동"
127.055998208,37.549758214,"송정동"
127.061948084,37.54833761,"송정동"
127.061982705,37.547730694,"성수2가제3동"
127.061982705,37.547730694,"성수2가제3동"
127.062246782,37.548316644,"송정동"
127.062246782,37.548316644,"송정동"
127.063332531,37.547896449,"성수2가제3동"
127.063332531,37.547896449,"성수2가제3동"
127.063332531,37.547896449,"성수2가제3동"
127.063759645,37.547920456,"성수2가제3동"
127.064465166,37.547778318,"성수2가제3동"
127.064516734,37.548335276,"송정동"
127.064824246,37.54834277,"송정동"
127.065664598,37.54841181,"송정동"
127.065909945,37.548438499,"송정동"
127.06725726,37.548526134,"송정동"
127.020980459,37.553697102,"금호2.3가동"
127.02082921,37.553785639,"금호2.3가동"
127.02082921,37.553785639,"금호2.3가동"
127.020555283,37.554367506,"금호1가동"
127.020555283,37.554367506,"금호1가동"
127.019641966,37.555042968,"금호2.3가동"
127.023661058,37.547760668,"금호4가동"
127.023791079,37.547932434,"금호4가동"
127.020996015,37.548898863,"금호2.3가동"
127.021519815,37.548782863,"금호2.3가동"
127.021679092,37.54876896,"금호2.3가동"
127.021934623,37.54891862,"금호2.3가동"
127.022223556,37.548950989,"금호2.3가동"
127.022187214,37.548807391,"금호2.3가동"
127.022363187,37.548864424,"금호2.3가동"
127.022702515,37.548946627,"금호2.3가동"
127.021392415,37.550548537,"금호2.3가동"
127.023736991,37.561070534,"왕십리제2동"
127.011758866,37.540251279,"옥수동"
127.011568869,37.540640654,"옥수동"
127.011568869,37.540640654,"옥수동"
127.011397962,37.540999199,"옥수동"
127.011154683,37.54194721,"옥수동"
127.011154683,37.54194721,"옥수동"
127.011891948,37.542677224,"옥수동"
127.011891948,37.542677224,"옥수동"
127.011891948,37.542677224,"옥수동"
127.012180119,37.5422817,"옥수동"
127.012544822,37.542587584,"옥수동"
127.012658725,37.542682711,"옥수동"
127.012658725,37.542682711,"옥수동"
127.012658725,37.542682711,"옥수동"
127.012658725,37.542682711,"옥수동"
127.013963085,37.543307166,"옥수동"
127.0147246,37.543516313,"옥수동"
127.015377641,37.5438805,"옥수동"
127.015315487,37.544350416,"옥수동"
127.015315487,37.544350416,"옥수동"
127.015315487,37.544350416,"옥수동"
127.015315487,37.544350416,"옥수동"
127.015646502,37.543943951,"옥수동"
127.016075233,37.544905082,"옥수동"
127.016110696,37.544281285,"옥수동"
127.019286658,37.547054082,"금호4가동"
127.019516687,37.546629457,"금호4가동"
127.019516687,37.546629457,"금호4가동"
127.019516687,37.546629457,"금호4가동"
127.019770293,37.54694905,"금호4가동"
127.019955091,37.547033359,"금호4가동"
127.020583627,37.547754843,"금호4가동"
127.020741057,37.547865803,"금호4가동"
127.020741057,37.547865803,"금호4가동"
127.02094055,37.547957837,"금호4가동"
127.021618011,37.54793569,"금호4가동"
127.02174687,37.547997581,"금호4가동"
127.023521052,37.54830837,"금호2.3가동"
127.024254633,37.547975932,"금호4가동"
127.024699335,37.547957694,"금호4가동"
127.025501559,37.548276506,"금호2.3가동"
127.025501559,37.548276506,"금호2.3가동"
127.026427137,37.547677486,"금호4가동"
127.026427137,37.547677486,"금호4가동"
127.026677039,37.548170959,"금호4가동"
127.026896355,37.548150579,"금호1가동"
127.025791557,37.546436052,"금호4가동"
127.029554078,37.54965871,"응봉동"
127.03115156,37.550541555,"응봉동"
127.030720599,37.550211785,"응봉동"
127.030720599,37.550211785,"응봉동"
127.030720599,37.550211785,"응봉동"
127.031109994,37.549927969,"응봉동"
127.032174311,37.550736354,"응봉동"
127.0340629,37.55388063,"응봉동"
127.0340629,37.55388063,"응봉동"
127.065068392,37.544696597,"성수2가제3동"
127.070796829,37.554690445,"송정동"
127.062218355,37.540101917,"성수2가제1동"
127.062218355,37.540101917,"성수2가제1동"
127.069956907,37.553470644,"송정동"
127.071439993,37.556421122,"송정동"
127.07117331,37.557208501,"송정동"
127.019072218,37.548017809,"금호4가동"
127.055472394,37.535122784,"성수2가제1동"
127.049918432,37.537481653,"성수1가제1동"
127.050535442,37.537759732,"성수1가제1동"
127.050535442,37.537759732,"성수1가제1동"
127.051333658,37.537587512,"성수2가제1동"
127.05556388,37.538460471,"성수2가제1동"
127.05556388,37.538460471,"성수2가제1동"
127.057071518,37.538109961,"성수2가제1동"
127.057960659,37.538349638,"성수2가제1동"
127.057498485,37.538575331,"성수2가제1동"
127.057599781,37.53871579,"성수2가제1동"
127.046503363,37.542144483,"성수1가제1동"
127.046400529,37.543637245,"성수1가제1동"
127.046444885,37.544045521,"성수1가제1동"
127.046444885,37.544045521,"성수1가제1동"
127.047514262,37.546084614,"성수1가제2동"
127.047719657,37.546707542,"성수1가제2동"
127.049628639,37.541660204,"성수1가제1동"
127.049628639,37.541660204,"성수1가제1동"
127.050633355,37.541121089,"성수1가제1동"
127.056234819,37.539589013,"성수2가제1동"
127.056429144,37.539666817,"성수2가제1동"
127.056230716,37.539920342,"성수2가제1동"
127.03063059,37.566865141,"왕십리도선동"
127.031173816,37.566523066,"왕십리도선동"
127.032525404,37.566663679,"왕십리도선동"
127.032525404,37.566663679,"왕십리도선동"
127.032525404,37.566663679,"왕십리도선동"
127.032525404,37.566663679,"왕십리도선동"
127.032439747,37.566376795,"왕십리도선동"
127.035430568,37.566028131,"왕십리도선동"
127.035430568,37.566028131,"왕십리도선동"
127.04240699,37.566066708,"마장동"
127.04456031,37.567451835,"마장동"
127.032082336,37.567252464,"왕십리도선동"
127.032082336,37.567252464,"왕십리도선동"
127.032082336,37.567252464,"왕십리도선동"
127.032082336,37.567252464,"왕십리도선동"
127.035094155,37.565659652,"왕십리도선동"
127.037347461,37.56678577,"마장동"
127.040447249,37.558925815,"사근동"
127.040232762,37.558964088,"사근동"
127.040413852,37.558813833,"사근동"
127.040413852,37.558813833,"사근동"
127.040188787,37.558841973,"사근동"
127.040157029,37.558728729,"사근동"
127.040476831,37.559785588,"사근동"
127.042268293,37.564076708,"마장동"
127.040695511,37.561706138,"사근동"
127.040476177,37.561700227,"사근동"
127.041436745,37.563753799,"마장동"
127.04076024,37.56495468,"마장동"
127.039474769,37.560235945,"사근동"
127.039470972,37.560590652,"사근동"
127.039235237,37.560947881,"사근동"
127.039235237,37.560947881,"사근동"
127.039235237,37.560947881,"사근동"
127.039235237,37.560947881,"사근동"
127.039235237,37.560947881,"사근동"
127.039422051,37.560883871,"사근동"
127.039197316,37.561104408,"사근동"
127.039197316,37.561104408,"사근동"
127.039197316,37.561104408,"사근동"
127.039415341,37.561122523,"사근동"
127.039640342,37.558654288,"사근동"
127.04010016,37.560077123,"사근동"
127.0399268,37.559877948,"사근동"
127.0399268,37.559877948,"사근동"
127.039605424,37.560015065,"사근동"
127.039791444,37.560712396,"사근동"
127.039779156,37.560910931,"사근동"
127.039779156,37.560910931,"사근동"
127.040115518,37.56136465,"사근동"
127.039550447,37.561061409,"사근동"
127.030350124,37.567171622,"왕십리도선동"
127.030803029,37.567667508,"왕십리도선동"
127.031276685,37.564317631,"왕십리도선동"
127.031774207,37.563919927,"왕십리도선동"
127.031774207,37.563919927,"왕십리도선동"
127.032881053,37.563364771,"왕십리도선동"
127.033217253,37.563197468,"왕십리도선동"
127.033391963,37.5631988,"왕십리도선동"
127.033712772,37.56330637,"왕십리도선동"
127.033670038,37.563079694,"왕십리도선동"
127.03423989,37.562991259,"왕십리도선동"
127.03423989,37.562991259,"왕십리도선동"
127.034348887,37.562924236,"왕십리도선동"
127.034348887,37.562924236,"왕십리도선동"
127.034461536,37.562854554,"왕십리도선동"
127.034297906,37.562692798,"왕십리도선동"
127.03463453,37.562703725,"왕십리도선동"
127.034570007,37.562399405,"왕십리도선동"
127.034710384,37.562414967,"왕십리도선동"
127.034710384,37.562414967,"왕십리도선동"
127.034710384,37.562414967,"왕십리도선동"
127.034710384,37.562414967,"왕십리도선동"
127.03491999,37.562281113,"왕십리도선동"
127.03512438,37.562105256,"왕십리도선동"
127.034167134,37.56449376,"왕십리도선동"
127.033157379,37.565183768,"왕십리도선동"
127.033809527,37.56507031,"왕십리도선동"
127.033809527,37.56507031,"왕십리도선동"
127.035435123,37.564910192,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.034623356,37.564294777,"왕십리도선동"
127.035847469,37.564839559,"왕십리도선동"
127.033368427,37.565607418,"왕십리도선동"
127.034149473,37.565465808,"왕십리도선동"
127.034441689,37.565473247,"왕십리도선동"
127.031026901,37.561886875,"왕십리제2동"
127.030866719,37.561904777,"왕십리제2동"
127.03162811,37.561156061,"왕십리제2동"
127.03162811,37.561156061,"왕십리제2동"
127.03090744,37.562268667,"왕십리제2동"
127.03215349,37.561870349,"왕십리제2동"
127.03215349,37.561870349,"왕십리제2동"
127.032326154,37.562008516,"왕십리제2동"
127.032382025,37.562531949,"왕십리제2동"
127.032489707,37.562468203,"왕십리제2동"
127.033085442,37.56220392,"왕십리제2동"
127.033237502,37.562120374,"왕십리제2동"
127.04795057,37.561276756,"사근동"
127.047953883,37.561663328,"사근동"
127.046644976,37.560327202,"사근동"
127.04660958,37.560098899,"사근동"
127.042958164,37.556308787,"사근동"
127.049995255,37.559137608,"사근동"
127.041117024,37.556217334,"사근동"
127.041003363,37.556908526,"사근동"
127.048556001,37.549115809,"성수1가제2동"
127.04892403,37.549301445,"성수1가제2동"
127.048824124,37.545043841,"성수1가제2동"
127.048580008,37.545204298,"성수1가제2동"
127.047338778,37.546351613,"성수1가제2동"
127.046845088,37.546974464,"성수1가제2동"
127.049328824,37.546204076,"성수1가제2동"
127.049328824,37.546204076,"성수1가제2동"
127.049328824,37.546204076,"성수1가제2동"
127.049328824,37.546204076,"성수1가제2동"
127.04947574,37.546243156,"성수1가제2동"
127.04947574,37.546243156,"성수1가제2동"
127.049163358,37.549059762,"성수1가제2동"
127.049571989,37.548219447,"성수1가제2동"
127.0486337,37.54880435,"성수1가제2동"
127.048899883,37.548974755,"성수1가제2동"
127.040154989,37.547351954,"성수1가제2동"
127.040154989,37.547351954,"성수1가제2동"
127.040154989,37.547351954,"성수1가제2동"
127.0400819,37.547205698,"성수1가제2동"
127.0400819,37.547205698,"성수1가제2동"
127.040314429,37.547305693,"성수1가제2동"
127.040314429,37.547305693,"성수1가제2동"
127.04231359,37.546565351,"성수1가제2동"
127.042453537,37.546505015,"성수1가제2동"
127.044019512,37.546356855,"성수1가제2동"
127.042450342,37.547570627,"성수1가제2동"
127.042774275,37.547269764,"성수1가제2동"
127.042943718,37.547411164,"성수1가제2동"
127.043355311,37.547278929,"성수1가제2동"
127.04353118,37.547232827,"성수1가제2동"
127.043697304,37.546980468,"성수1가제2동"
127.043839847,37.546943326,"성수1가제2동"
127.043839847,37.546943326,"성수1가제2동"
127.042925054,37.547563925,"성수1가제2동"
127.043065483,37.547715339,"성수1가제2동"
127.043039402,37.547524339,"성수1가제2동"
127.043039402,37.547524339,"성수1가제2동"
127.053413812,37.538084887,"성수2가제1동"
127.053659172,37.53799056,"성수2가제1동"
127.053799204,37.538125662,"성수2가제1동"
127.05510279,37.537591617,"성수2가제1동"
127.055374928,37.537548495,"성수2가제1동"
127.055374928,37.537548495,"성수2가제1동"
127.055151484,37.537769812,"성수2가제1동"
127.0551486,37.537867167,"성수2가제1동"
127.0551486,37.537867167,"성수2가제1동"
127.055399016,37.537868223,"성수2가제1동"
127.055095916,37.53805146,"성수2가제1동"
127.055095916,37.53805146,"성수2가제1동"
127.055693544,37.537338766,"성수2가제1동"
127.055907007,37.537236973,"성수2가제1동"
127.057090201,37.537247363,"성수2가제1동"
127.049879647,37.539005754,"성수1가제1동"
127.054572668,37.537400362,"성수2가제1동"
127.054731913,37.537360309,"성수2가제1동"
127.054954107,37.537510562,"성수2가제1동"
127.055650411,37.53719228,"성수2가제1동"
127.056458093,37.53675236,"성수2가제1동"
127.056673066,37.536685957,"성수2가제1동"
127.056975687,37.53682099,"성수2가제1동"
127.057492977,37.536770582,"성수2가제1동"
127.057492977,37.536770582,"성수2가제1동"
127.057492977,37.536770582,"성수2가제1동"
127.057963535,37.53650357,"성수2가제1동"
127.058142571,37.536659404,"성수2가제1동"
127.058158734,37.536457049,"성수2가제1동"
127.058465899,37.536461883,"성수2가제1동"
127.058790889,37.536635501,"성수2가제1동"
127.059060518,37.536584364,"성수2가제1동"
127.059060518,37.536584364,"성수2가제1동"
127.059535294,37.53657061,"성수2가제1동"
127.059910579,37.536299582,"성수2가제1동"
127.06019049,37.536297084,"성수2가제1동"
127.057833513,37.545102651,"성수2가제3동"
127.057833513,37.545102651,"성수2가제3동"
127.057833513,37.545102651,"성수2가제3동"
127.057833513,37.545102651,"성수2가제3동"
127.057765994,37.546133273,"성수2가제3동"
127.057765994,37.546133273,"성수2가제3동"
127.057367008,37.546280168,"성수2가제3동"
127.057367008,37.546280168,"성수2가제3동"
127.057577403,37.54802378,"성수2가제3동"
127.057577403,37.54802378,"성수2가제3동"
127.057577403,37.54802378,"성수2가제3동"
127.057577403,37.54802378,"성수2가제3동"
127.051646786,37.550497135,"성수1가제2동"
127.051646786,37.550497135,"성수1가제2동"
127.066817045,37.551724511,"송정동"
127.056081489,37.544505657,"성수2가제3동"
127.05581396,37.545052292,"성수2가제3동"
127.056157183,37.544196366,"성수2가제3동"
127.056987069,37.544718522,"성수2가제3동"
127.056987069,37.544718522,"성수2가제3동"
127.056604825,37.544053083,"성수2가제3동"
127.056604825,37.544053083,"성수2가제3동"
127.057949187,37.543516794,"성수2가제3동"
127.057949187,37.543516794,"성수2가제3동"
127.057949187,37.543516794,"성수2가제3동"
127.058899799,37.543924749,"성수2가제3동"
127.058899799,37.543924749,"성수2가제3동"
127.05936905,37.543809752,"성수2가제3동"
127.059609654,37.543118996,"성수2가제3동"
127.061008479,37.543412216,"성수2가제3동"
127.058218899,37.542573428,"성수2가제3동"
127.060931053,37.541254556,"성수2가제3동"
127.060931053,37.541254556,"성수2가제3동"
127.061282702,37.541363074,"성수2가제3동"
127.051667506,37.544940145,"성수2가제3동"
127.051904536,37.54471178,"성수2가제3동"
127.054832637,37.543654255,"성수2가제3동"
127.055098453,37.543948672,"성수2가제3동"
127.056031109,37.543077968,"성수2가제3동"
127.061288308,37.540555989,"성수2가제1동"
127.061570414,37.540459195,"성수2가제1동"
127.061570414,37.540459195,"성수2가제1동"
127.061570414,37.540459195,"성수2가제1동"
127.050364841,37.544249091,"성수2가제3동"
127.050421541,37.543845958,"성수1가제1동"
127.050733813,37.543931233,"성수2가제3동"
127.050733813,37.543931233,"성수2가제3동"
127.044879898,37.54646568,"성수1가제2동"
127.044876753,37.54662255,"성수1가제2동"
127.044876753,37.54662255,"성수1가제2동"
127.044828666,37.547003815,"성수1가제2동"
127.044417424,37.547142392,"성수1가제2동"
127.044780686,37.547197802,"성수1가제2동"
127.044780686,37.547197802,"성수1가제2동"
127.044780686,37.547197802,"성수1가제2동"
127.044780686,37.547197802,"성수1가제2동"
127.044732417,37.547703947,"성수1가제2동"
127.044732417,37.547703947,"성수1가제2동"
127.044137686,37.547919661,"성수1가제2동"
127.044601766,37.549526456,"성수1가제2동"
127.044601766,37.549526456,"성수1가제2동"
127.044569348,37.549713122,"성수1가제2동"
127.044569348,37.549713122,"성수1가제2동"
127.04358358,37.5555866,"사근동"
127.042792434,37.556822063,"사근동"
127.046860687,37.559568298,"사근동"
127.046860687,37.559568298,"사근동"
127.046860687,37.559568298,"사근동"
127.046860687,37.559568298,"사근동"
127.046860687,37.559568298,"사근동"
127.046860687,37.559568298,"사근동"
127.046860687,37.559568298,"사근동"
127.041331258,37.557275024,"사근동"
127.041323233,37.557845159,"사근동"
127.040104893,37.557168675,"사근동"
127.038725094,37.558031769,"행당제1동"
127.038725094,37.558031769,"행당제1동"
127.038435304,37.558173369,"행당제1동"
127.037182801,37.558780341,"행당제1동"
127.038017799,37.560204825,"행당제1동"
127.036888545,37.559719194,"행당제1동"
127.036888545,37.559719194,"행당제1동"
127.036178016,37.559784616,"행당제1동"
127.035837896,37.560286568,"행당제1동"
127.035721451,37.560439561,"행당제1동"
127.034699828,37.561439888,"행당제1동"
127.034699828,37.561439888,"행당제1동"
127.03446373,37.561653199,"행당제1동"
127.034216411,37.561730529,"행당제1동"
127.034511358,37.562213739,"왕십리도선동"
127.033394687,37.562815383,"왕십리도선동"
127.033394687,37.562815383,"왕십리도선동"
127.033394687,37.562815383,"왕십리도선동"
127.032802101,37.56263656,"왕십리제2동"
127.032591492,37.562697603,"왕십리제2동"
127.032845215,37.563151736,"왕십리도선동"
127.032845215,37.563151736,"왕십리도선동"
127.032845215,37.563151736,"왕십리도선동"
127.032406854,37.563353181,"왕십리도선동"
127.032406854,37.563353181,"왕십리도선동"
127.0317863,37.563145313,"왕십리제2동"
127.03157725,37.563239181,"왕십리제2동"
127.031240064,37.563344479,"왕십리제2동"
127.031240064,37.563344479,"왕십리제2동"
127.031605416,37.563685397,"왕십리도선동"
127.031605416,37.563685397,"왕십리도선동"
127.030487722,37.563710544,"왕십리제2동"
127.030214856,37.563831839,"왕십리제2동"
127.030214856,37.563831839,"왕십리제2동"
127.030214856,37.563831839,"왕십리제2동"
127.030566368,37.564048764,"왕십리도선동"
127.030014473,37.563969098,"왕십리제2동"
127.029688637,37.563982399,"왕십리제2동"
127.029688637,37.563982399,"왕십리제2동"
127.029688637,37.563982399,"왕십리제2동"
127.027896497,37.564591268,"왕십리제2동"
127.028041817,37.565122334,"왕십리도선동"
127.027121337,37.565196904,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.051510581,37.562832843,"용답동"
127.05596358,37.563788806,"용답동"
127.021688497,37.548531788,"금호2.3가동"
127.052486391,37.566582051,"용답동"
127.052785944,37.566407116,"용답동"
127.053081884,37.566156366,"용답동"
127.053081884,37.566156366,"용답동"
127.053135711,37.566007423,"용답동"
127.054566499,37.564920147,"용답동"
127.054566499,37.564920147,"용답동"
127.054856263,37.564699163,"용답동"
127.055158751,37.564396211,"용답동"
127.055876534,37.564068277,"용답동"
127.063300026,37.561290426,"용답동"
127.065105893,37.56102677,"용답동"
127.066255055,37.560816181,"용답동"
127.066255055,37.560816181,"용답동"
127.066853345,37.560751544,"용답동"
127.026891046,37.570237069,"왕십리도선동"
127.029557878,37.569534775,"왕십리도선동"
127.030782785,37.569334594,"왕십리도선동"
127.032287853,37.569661423,"왕십리도선동"
127.016511921,37.542184029,"옥수동"
127.016474508,37.542412504,"옥수동"
127.016474508,37.542412504,"옥수동"
127.016474508,37.542412504,"옥수동"
127.016469342,37.542572083,"옥수동"
127.016201796,37.542892834,"옥수동"
127.016309374,37.542084365,"옥수동"
127.016153162,37.54224139,"옥수동"
127.016052071,37.542378225,"옥수동"
127.015677895,37.542441582,"옥수동"
127.015465376,37.542769399,"옥수동"
127.015465376,37.542769399,"옥수동"
127.015292443,37.543640297,"옥수동"
127.015438138,37.543783189,"옥수동"
127.016623461,37.542354075,"옥수동"
127.016623461,37.542354075,"옥수동"
127.016615872,37.542510164,"옥수동"
127.016615872,37.542510164,"옥수동"
127.016544246,37.542778311,"옥수동"
127.016544246,37.542778311,"옥수동"
127.016419647,37.543437402,"옥수동"
127.030418817,37.55751692,"행당제2동"
127.031278999,37.557746728,"행당제2동"
127.032260033,37.558328469,"행당제1동"
127.032260033,37.558328469,"행당제1동"
127.032845276,37.558422841,"행당제1동"
127.032845276,37.558422841,"행당제1동"
127.030824039,37.558176931,"행당제1동"
127.031841228,37.558408834,"행당제1동"
127.033582809,37.558625055,"행당제1동"
127.033428742,37.558817965,"행당제1동"
127.024306738,37.557230304,"금호1가동"
127.028510281,37.560174499,"행당제2동"
127.028510281,37.560174499,"행당제2동"
NA,NA,"행당제2동"
127.060235855,37.56118736,"용답동"
127.060766116,37.560976804,"용답동"
127.035507604,37.552008174,"응봉동"
127.063909015,37.548463719,"송정동"
127.063909015,37.548463719,"송정동"
127.018502633,37.553896536,"금호2.3가동"
127.024237289,37.547812551,"금호4가동"
127.022522823,37.548962134,"금호2.3가동"
